	at 95_calcein		DT 95 calcein		H 95 calcein						
Channel.001		Channel.001		Channel.001							
Axis [m]	ROI.01 []	Axis [m]	ROI.01 []	Axis [m]	ROI.01 []						
0.00000076405386931638	76.93970499853610000000	0.00000080349167015448	91.41172731365090000000	0.00000087490106571979	80.69637212656360000000						
0.00000080426723085935	75.86405522495940000000	0.00000084578070542577	92.00000000000000000000	0.00000092094849023136	79.35830018578510000000						
0.00000084448059240231	73.78367182274630000000	0.00000088806974069705	91.28541588433700000000	0.00000096699591474292	79.79493527287810000000						
0.00000088469395394528	72.69688188011050000000	0.00000093035877596834	90.17596373598800000000	0.00000101304333925449	81.13521092112470000000						
0.00000092490731548825	71.68968106701330000000	0.00000097264781123963	88.56880559676730000000	0.00000105909076376606	82.84090454888890000000						
0.00000096512067703122	70.91861146683510000000	0.00000101493684651092	86.54894843468300000000	0.00000110513818827763	84.11306464962840000000						
0.00000100533403857418	71.08081211724400000000	0.00000105722588178221	83.55498554859760000000	0.00000115118561278919	84.39905873740590000000						
0.00000104554740011715	72.16846327308140000000	0.00000109951491705350	81.21671178333040000000	0.00000119723303730076	84.82274152862800000000						
0.00000108576076166012	74.08765115583740000000	0.00000114180395232478	81.83734233996910000000	0.00000124328046181233	85.00000000000000000000						
0.00000112597412320308	75.08108893710630000000	0.00000118409298759607	83.46331960597710000000	0.00000128932788632390	84.64129675888430000000						
0.00000116618748474605	75.88504856453210000000	0.00000122638202286736	83.64051448059260000000	0.00000133537531083546	83.68053529320690000000						
0.00000120640084628902	75.97761114750390000000	0.00000126867105813865	82.20568006466590000000	0.00000138142273534703	82.43954765505910000000						
0.00000124661420783199	76.81121981631970000000	0.00000131096009340994	80.01161391850340000000	0.00000142747015985860	80.54574390844470000000						
0.00000128682756937495	76.18467957368520000000	0.00000135324912868123	79.27780808577000000000	0.00000147351758437017	79.11836335666930000000						
0.00000132704093091792	75.34377094838900000000	0.00000139553816395251	79.94887173198880000000	0.00000151956500888174	78.00000000000000000000						
0.00000136725429246089	73.48525986440190000000	0.00000143782719922380	83.33875069251430000000	0.00000156561243339330	78.00000000000000000000						
0.00000140746765400386	71.71826108985710000000	0.00000148011623449509	87.28555778261240000000	0.00000161165985790487	78.32126847165390000000						
0.00000144768101554682	71.79224094130580000000	0.00000152240526976638	89.31987993357890000000	0.00000165770728241644	79.02038199184910000000						
0.00000148789437708979	73.15772848151300000000	0.00000156469430503767	89.78545868702420000000	0.00000170375470692801	79.16901220926430000000						
0.00000152810773863276	73.01738193603060000000	0.00000160698334030895	89.14313816820450000000	0.00000174980213143958	78.76997643855070000000						
0.00000156832110017573	72.00000000000000000000	0.00000164927237558024	87.80192976073720000000	0.00000179584955595114	77.26696870385140000000						
0.00000160853446171869	72.13210490669450000000	0.00000169156141085153	86.71504909621380000000	0.00000184189698046271	74.84637823337460000000						
0.00000164874782326166	73.40657327797340000000	0.00000173385044612282	87.34061879685150000000	0.00000188794440497428	73.20146942138670000000						
0.00000168896118480463	76.13894394528780000000	0.00000177613948139411	88.86192181870360000000	0.00000193399182948585	72.68929367484080000000						
0.00000172917454634759	76.83061434596390000000	0.00000181842851666540	89.92151291269290000000	0.00000198003925399741	73.22317290887600000000						
0.00000176938790789056	75.33904187813860000000	0.00000186071755193668	90.20590692503840000000	0.00000202608667850898	73.89794028677590000000						
0.00000180960126943353	72.12146550873760000000	0.00000190300658720797	90.19791940542370000000	0.00000207213410302055	74.69164815763150000000						
0.00000184981463097650	68.92457595763530000000	0.00000194529562247926	90.06953663670670000000	0.00000211818152753212	75.00000000000000000000						
0.00000189002799251946	66.08727348995770000000	0.00000198758465775055	89.36417248717740000000	0.00000216422895204369	74.38682891101370000000						
0.00000193024135406243	64.47650670249480000000	0.00000202987369302184	87.72446285149990000000	0.00000221027637655525	73.42606744533630000000						
0.00000197045471560540	64.07228446347610000000	0.00000207216272829313	87.00000000000000000000	0.00000225632380106682	72.58764275935570000000						
0.00000201066807714837	64.45448236267230000000	0.00000211445176356441	88.18193225739380000000	0.00000230237122557839	71.50454451398150000000						
0.00000205088143869133	64.16521218596970000000	0.00000215674079883570	90.58771081303500000000	0.00000234841865008996	70.46846391961510000000						
0.00000209109480023430	62.54066719028740000000	0.00000219902983410699	92.21951251559780000000	0.00000239446607460152	69.16604316525340000000						
0.00000213130816177727	61.90640637836060000000	0.00000224131886937828	91.38976845471830000000	0.00000244051349911309	67.62226011694930000000						
0.00000217152152332024	63.28582364362050000000	0.00000228360790464957	89.53095354459880000000	0.00000248656092362466	66.55754058234000000000						
0.00000221173488486320	66.54210005635640000000	0.00000232589693992086	86.92788777799690000000	0.00000253260834813623	65.68593857675660000000						
0.00000225194824640617	70.78456472524590000000	0.00000236818597519214	85.16474653225520000000	0.00000257865577264780	65.19600140809780000000						
0.00000229216160794914	74.38880769077710000000	0.00000241047501046343	83.41850579389560000000	0.00000262470319715936	65.00000000000000000000						
0.00000233237496949210	75.42274217407370000000	0.00000245276404573472	82.77958355138910000000	0.00000267075062167093	65.00000000000000000000						
0.00000237258833103507	72.98352514018030000000	0.00000249505308100601	84.25954500831660000000	0.00000271679804618250	64.87714227815950000000						
0.00000241280169257804	68.55894851464320000000	0.00000253734211627730	87.64424524551780000000	0.00000276284547069407	64.48807804758960000000						
0.00000245301505412101	63.90204300998120000000	0.00000257963115154859	91.65200949122770000000	0.00000280889289520564	63.30515410260460000000						
0.00000249322841566397	61.23098812669530000000	0.00000262192018681987	93.00000000000000000000	0.00000285494031971720	62.99456694067980000000						
0.00000253344177720694	61.35896567792620000000	0.00000266420922209116	92.29700767528780000000	0.00000290098774422877	61.74781138722490000000						
0.00000257365513874991	62.91207235790010000000	0.00000270649825736245	90.61619235307740000000	0.00000294703516874034	60.50105583377000000000						
0.00000261386850029288	63.40806043860190000000	0.00000274878729263374	89.31666686822280000000	0.00000299308259325191	59.25430028031510000000						
0.00000265408186183584	61.86325299961180000000	0.00000279107632790503	89.67270767994420000000	0.00000303913001776347	58.00754472686020000000						
0.00000269429522337881	59.74973954669390000000	0.00000283336536317632	92.02394622411480000000	0.00000308517744227504	57.58918957593970000000						
0.00000273450858492178	58.70604186025000000000	0.00000287565439844760	94.35317960559810000000	0.00000313122486678661	56.51403361995050000000						
0.00000277472194646475	58.68465333722760000000	0.00000291794343371889	95.00000000000000000000	0.00000317727229129818	54.51735473260640000000						
0.00000281493530800771	58.89795529980030000000	0.00000296023246899018	95.67573128336280000000	0.00000322331971580975	52.30983771347420000000						
0.00000285514866955068	60.03725059022880000000	0.00000300252150426147	95.97738937877750000000	0.00000326936714032131	49.80338393729280000000						
0.00000289536203109365	61.84196699181960000000	0.00000304481053953276	96.66100972120000000000	0.00000331541456483288	47.20403637659110000000						
0.00000293557539263661	64.08899733210820000000	0.00000308709957480404	96.32329206258540000000	0.00000336146198934445	44.76246029675770000000						
0.00000297578875417958	65.32934215933290000000	0.00000312938861007533	94.01542295691990000000	0.00000340750941385602	42.89253867544780000000						
0.00000301600211572255	63.45829465462000000000	0.00000317167764534662	91.05458685067980000000	0.00000345355683836758	40.61150761631760000000						
0.00000305621547726552	59.14783668958570000000	0.00000321396668061791	88.10712014594100000000	0.00000349960426287915	38.06473559868050000000						
0.00000309642883880848	55.78719493636800000000	0.00000325625571588920	85.84260617769680000000	0.00000354565168739072	35.42120352023980000000						
0.00000313664220035145	54.63945362286200000000	0.00000329854475116049	86.56326485814580000000	0.00000359169911190229	32.25292503543020000000						
0.00000317685556189442	54.85477650578530000000	0.00000334083378643177	88.44037995988360000000	0.00000363774653641386	28.72710855995740000000						
0.00000321706892343739	56.55529995052700000000	0.00000338312282170306	90.92822444914660000000	0.00000368379396092542	24.91636806581070000000						
0.00000325728228498035	57.08369571011190000000	0.00000342541185697435	91.02928249652570000000	0.00000372984138543699	21.74808958100120000000						
0.00000329749564652332	56.38795867099940000000	0.00000346770089224564	89.23091353730630000000	0.00000377588880994856	18.57981109619140000000						
0.00000333770900806629	55.17685690224790000000	0.00000350998992751693	87.31521718904700000000	0.00000382193623446013	15.81270031812710000000						
0.00000337792236960925	52.97442691276160000000	0.00000355227896278822	86.14554982484010000000	0.00000386798365897169	14.29323484839470000000						
0.00000341813573115222	50.67494975870550000000	0.00000359456799805950	87.29759431496640000000	0.00000391403108348326	12.70659997198430000000						
0.00000345834909269519	47.97126739405040000000	0.00000363685703333079	88.67415202683690000000	0.00000396007850799483	11.07243365776250000000						
0.00000349856245423816	44.67888078403250000000	0.00000367914606860208	89.00000000000000000000	0.00000400612593250640	9.82567810430760000000						
0.00000353877581578112	41.09965081037820000000	0.00000372143510387337	88.38871270744950000000	0.00000405217335701796	8.57453136909297000000						
0.00000357898917732409	38.83860134651320000000	0.00000376372413914466	86.93909949693960000000	0.00000409822078152953	6.36701434996070000000						
0.00000361920253886706	37.15834390318700000000	0.00000380601317441595	86.48455693171580000000	0.00000414426820604110	5.07492495082456000000						
0.00000365941590041003	34.55989260596440000000	0.00000384830220968723	86.50851949055990000000	0.00000419031563055267	3.83865589048801000000						
0.00000369962926195299	29.80773500916480000000	0.00000389059124495852	86.99893875739120000000	0.00000423636305506423	2.59190033703314000000						
0.00000373984262349596	22.72153927733020000000	0.00000393288028022981	87.64160648996620000000	0.00000428241047957580	2.15334329372499000000						
0.00000378005598503893	14.22070507516840000000	0.00000397516931550110	88.97931952693020000000	0.00000432845790408737	2.00000000000000000000						
0.00000382026934658190	6.48251538794253000000	0.00000401745835077239	90.85362719674400000000	0.00000437450532859894	2.72972144150151000000						
0.00000386048270812486	1.78977051411066000000	0.00000405974738604368	91.94951627119470000000	0.00000442055275311050	3.20394174293281000000						
0.00000390069606966783	0.32206003007346300000	0.00000410203642131496	90.98321519081880000000	0.00000446660017762207	4.30575551965878000000						
0.00000394090943121080	0.00000000000000000000	0.00000414432545658625	89.97998294518040000000	0.00000451264760213364	5.61200583853372000000						
0.00000398112279275376	0.00000000000000000000	0.00000418661449185754	89.20179595725480000000	0.00000455869502664520	7.14553460842228000000						
0.00000402133615429673	0.00000000000000000000	0.00000422890352712883	87.14052626570470000000	0.00000460474245115677	9.06705753977707000000						
0.00000406154951583970	0.00000000000000000000	0.00000427119256240012	84.27682889628610000000	0.00000465078987566834	11.12318987962680000000						
0.00000410176287738267	0.17023650108510300000	0.00000431348159767141	81.86033698968730000000	0.00000469683730017991	13.33070689875910000000						
0.00000414197623892563	1.35449998502347000000	0.00000435577063294269	81.87374537466780000000	0.00000474288472469147	16.24784966397430000000						
0.00000418218960046860	4.55293159118175000000	0.00000439805966821398	83.92469556821230000000	0.00000478893214920304	20.11490724144910000000						
0.00000422240296201157	9.25053493200220000000	0.00000444034870348527	85.10052136751440000000	0.00000483497957371461	23.56917981403630000000						
0.00000426261632355454	14.62007857800630000000	0.00000448263773875656	85.28931929107410000000	0.00000488102699822618	27.02345238662340000000						
0.00000430282968509750	19.74378560238350000000	0.00000452492677402785	85.29730681068880000000	0.00000492707442273774	30.25754621572630000000						
0.00000434304304664047	22.56057637185550000000	0.00000456721580929913	86.05952659020060000000	0.00000497312184724931	32.35618851824500000000						
0.00000438325640818344	23.71102389695100000000	0.00000460950484457042	87.06945517124280000000	0.00000501916927176088	33.52672148953120000000						
0.00000442346976972641	24.16787936694800000000	0.00000465179387984171	88.07938375228490000000	0.00000506521669627245	34.00000000000000000000						
0.00000446368313126937	25.90609650010890000000	0.00000469408291511300	87.31894795383800000000	0.00000511126412078401	34.00000000000000000000						
0.00000450389649281234	31.01634372174090000000	0.00000473637195038429	85.98102443338070000000	0.00000515731154529558	34.60617441192810000000						
0.00000454410985435531	39.08679568529850000000	0.00000477866098565558	84.89083050458860000000	0.00000520335896980715	35.56653846182470000000						
0.00000458432321589827	48.13469773530270000000	0.00000482095002092686	82.39483571728300000000	0.00000524940639431872	35.85253254960220000000						
0.00000462453657744124	55.31580482656310000000	0.00000486323905619815	80.67725242347030000000	0.00000529545381883028	36.27705327475940000000						
0.00000466474993898421	60.08099616188660000000	0.00000490552809146944	79.11386441045320000000	0.00000534150124334185	36.84904145031440000000						
0.00000470496330052718	63.12571065882040000000	0.00000494781712674073	77.21096038818350000000	0.00000538754866785342	36.80538723666100000000						
0.00000474517666207014	64.98967348455560000000	0.00000499010616201202	74.62708598558500000000	0.00000543359609236499	37.82374405279390000000						
0.00000478539002361311	65.59619320347460000000	0.00000503239519728331	72.44883212880190000000	0.00000547964351687655	38.28250298848970000000						
0.00000482560338515608	65.03423216554780000000	0.00000507468423255459	72.00000000000000000000	0.00000552569094138812	38.56849707626710000000						
0.00000486581674669905	64.05295810737370000000	0.00000511697326782588	73.55893211690790000000	0.00000557173836589969	38.14497161493070000000						
0.00000490603010824201	63.58415365591100000000	0.00000515926230309717	75.56281423976280000000	0.00000561778579041125	37.47020423703080000000						
0.00000494624346978498	63.81014578490270000000	0.00000520155133836846	75.21665181869120000000	0.00000566383321492282	36.52631027880120000000						
0.00000498645683132795	65.77786335295280000000	0.00000524384037363975	74.65989543487100000000	0.00000570988063943439	35.40819605385380000000						
0.00000502667019287091	68.37440365346310000000	0.00000528612940891104	75.34614814041010000000	0.00000575592806394596	35.00000000000000000000						
0.00000506688355441388	70.58512089489240000000	0.00000532841844418232	76.34010168222280000000	0.00000580197548845752	35.00000000000000000000						
0.00000510709691595685	71.87715899572690000000	0.00000537070747945361	76.90452643015520000000	0.00000584802291296909	35.47408834317840000000						
0.00000514731027749982	72.50007046397780000000	0.00000541299651472490	76.57575185109350000000	0.00000589407033748066	36.49727259524190000000						
0.00000518752363904278	72.33102338366030000000	0.00000545528554999619	75.67803769233900000000	0.00000594011776199223	36.94364760051770000000						
0.00000522773700058575	70.06036850266320000000	0.00000549757458526748	74.68408415052630000000	0.00000598616518650379	36.57156204595800000000						
0.00000526795036212872	67.02033290982540000000	0.00000553986362053877	73.70769426156530000000	0.00000603221261101536	36.28556795818050000000						
0.00000530816372367169	64.29156333173930000000	0.00000558215265581005	73.10500294847380000000	0.00000607826003552693	36.27832180116230000000						
0.00000534837708521465	63.30205452676240000000	0.00000562444169108134	70.58175897190710000000	0.00000612430746003850	37.59343358374430000000						
0.00000538859044675762	64.27670526422620000000	0.00000566673072635263	66.75526089138450000000	0.00000617035488455006	39.54366581614430000000						
0.00000542880380830059	65.76848996585220000000	0.00000570901976162392	62.69771147836840000000	0.00000621640230906163	41.87699685445650000000						
0.00000546901716984356	68.06823070385170000000	0.00000575130879689521	59.45847454234060000000	0.00000626244973357320	43.40974649568880000000						
0.00000550923053138652	71.40498959461280000000	0.00000579359783216649	57.23122432089260000000	0.00000630849715808477	44.87216675529240000000						
0.00000554944389292949	74.79723076897460000000	0.00000583588686743778	54.75266424674110000000	0.00000635454458259633	45.00000000000000000000						
0.00000558965725447246	77.34754627130880000000	0.00000587817590270907	52.24253798885330000000	0.00000640059200710790	44.99438932465340000000						
0.00000562987061601542	78.08110471310240000000	0.00000592046493798036	50.12372771695130000000	0.00000644663943161947	43.74763377119860000000						
0.00000567008397755839	75.94056402791030000000	0.00000596275397325165	48.90618280264050000000	0.00000649268685613104	42.89447637626690000000						
0.00000571029733910136	72.21146302106520000000	0.00000600504300852294	47.87229166275420000000	0.00000653873428064260	42.27926598525630000000						
0.00000575051070064433	68.47163118347500000000	0.00000604733204379422	46.83840052286780000000	0.00000658478170515417	42.69991069886740000000						
0.00000579072406218729	65.43303611409460000000	0.00000608962107906551	44.49182910932200000000	0.00000663082912966574	43.72360308939050000000						
0.00000583093742373026	63.28247253118430000000	0.00000613191011433680	42.51031992927600000000	0.00000667687655417731	44.76779472537160000000						
0.00000587115078527323	61.39859579215360000000	0.00000617419914960809	41.02165309854400000000	0.00000672292397868887	45.73289954953080000000						
0.00000591136414681620	60.01018079929480000000	0.00000621648818487938	41.79020357410610000000	0.00000676897140320044	46.97965510298570000000						
0.00000595157750835916	59.74692294848160000000	0.00000625877722015067	43.97587289160450000000	0.00000681501882771201	48.22641065644050000000						
0.00000599179086990213	61.48806902552860000000	0.00000630106625542195	42.39339417518910000000	0.00000686106625222357	48.94642271994890000000						
0.00000603200423144510	64.47693906039610000000	0.00000634335529069324	38.65697264059990000000	0.00000690711367673514	49.06353985897620000000						
0.00000607221759298807	67.73935012520700000000	0.00000638564432596453	35.19267133661670000000	0.00000695316110124671	48.46763648056400000000						
0.00000611243095453103	70.36777838158160000000	0.00000642793336123582	32.97746726794120000000	0.00000699920852575828	47.50687501488660000000						
0.00000615264431607400	72.02880231264280000000	0.00000647022239650711	32.38257846145270000000	0.00000704525595026984	46.54611354920920000000						
0.00000619285767761697	73.71412306700350000000	0.00000651251143177840	31.50191937960110000000	0.00000709130337478141	45.17070416706370000000						
0.00000623307103915993	73.63769224608230000000	0.00000655480046704968	29.40054170107050000000	0.00000713735079929298	43.62459061785440000000						
0.00000627328440070290	70.78786731851480000000	0.00000659708950232097	25.67647298177090000000	0.00000718339822380455	43.00000000000000000000						
0.00000631349776224587	66.44582214742360000000	0.00000663937853759226	22.79963629779540000000	0.00000722944564831611	43.40258814711010000000						
0.00000635371112378884	63.76424802551590000000	0.00000668166757286355	22.15793078997800000000	0.00000727549307282768	44.25769377917780000000						
0.00000639392448533180	64.56027152423590000000	0.00000672395660813484	24.20731682481180000000	0.00000732154049733925	45.43691048971040000000						
0.00000643413784687477	68.16583752825450000000	0.00000676624564340613	28.02389656784190000000	0.00000736758792185082	47.35017283369860000000						
0.00000647435120841774	72.63975580082570000000	0.00000680853467867741	30.82256353664890000000	0.00000741363534636238	48.88691273383380000000						
0.00000651456456996071	74.71266050337590000000	0.00000685082371394870	34.01326604241940000000	0.00000745968277087395	50.10073964188740000000						
0.00000655477793150367	73.64410446884060000000	0.00000689311274921999	37.51196813220030000000	0.00000750573019538552	51.05327489473810000000						
0.00000659499129304664	70.98436775163470000000	0.00000693540178449128	41.45172679933730000000	0.00000755177761989709	52.15223693847660000000						
0.00000663520465458961	70.48549114700790000000	0.00000697769081976257	46.32436380630890000000	0.00000759782504440865	52.43823102625400000000						
0.00000667541801613257	73.40434900332270000000	0.00000701997985503386	51.13346279609290000000	0.00000764387246892022	52.72422511403150000000						
0.00000671563137767554	77.41267994975390000000	0.00000706226889030514	55.25157752403850000000	0.00000768991989343179	52.08523382791660000000						
0.00000675584473921851	78.73358727550830000000	0.00000710455792557643	58.58422869716090000000	0.00000773596731794336	50.83847827446170000000						
0.00000679605810076148	76.27289201730540000000	0.00000714684696084772	61.28840408955600000000	0.00000778201474245492	49.59172272100680000000						
0.00000683627146230444	72.92558839414740000000	0.00000718913599611901	63.69879150034670000000	0.00000782806216696649	48.34496716755190000000						
0.00000687648482384741	71.55583371912590000000	0.00000723142503139030	64.00000000000000000000	0.00000787410959147806	47.09821161409700000000						
0.00000691669818539038	72.57834203315510000000	0.00000727371406666158	63.51639603121020000000	0.00000792015701598963	46.55981035930350000000						
0.00000695691154693335	75.42266972111230000000	0.00000731600310193287	61.86717210441320000000	0.00000796620444050119	45.42148572337670000000						
0.00000699712490847631	78.53171331312370000000	0.00000735829213720416	60.04807487806110000000	0.00000801225186501276	44.38230058623520000000						
0.00000703733827001928	79.68689757736940000000	0.00000740058117247545	59.09725497948340000000	0.00000805829928952433	44.47428376851700000000						
0.00000707755163156225	77.97059131836290000000	0.00000744287020774674	58.24808671903490000000	0.00000810434671403590	45.16833198361280000000						
0.00000711776499310522	73.37795377992810000000	0.00000748515924301803	59.03173231467220000000	0.00000815039413854746	46.25248178621620000000						
0.00000715797835464818	68.06833323375180000000	0.00000752744827828931	61.15715245898010000000	0.00000819644156305903	47.86753668303930000000						
0.00000719819171619115	64.31112760033490000000	0.00000756973731356060	65.72919549617570000000	0.00000824248898757060	49.12622819790230000000						
0.00000723840507773412	63.10784320534870000000	0.00000761202634883189	68.92117456289440000000	0.00000828853641208216	49.33369631883570000000						
0.00000727861843927708	65.48491181394490000000	0.00000765431538410318	69.91916170903650000000	0.00000833458383659373	48.28958502048400000000						
0.00000731883180082005	68.81168417353440000000	0.00000769660441937447	68.20425838894310000000	0.00000838063126110530	46.68403104456460000000						
0.00000735904516236302	69.35556698451630000000	0.00000773889345464576	66.20037626608830000000	0.00000842667868561687	45.72326957888720000000						
0.00000739925852390599	68.34035949314960000000	0.00000778118248991704	66.00000000000000000000	0.00000847272611012843	44.76250811320980000000						
0.00000743947188544895	65.50128200413950000000	0.00000782347152518833	67.80738797962150000000	0.00000851877353464000	43.84188721819620000000						
0.00000747968524699192	62.18024246285120000000	0.00000786576056045962	68.90563505123820000000	0.00000856482095915157	43.55589313041870000000						
0.00000751989860853489	59.83637445758460000000	0.00000790804959573091	69.90757611266570000000	0.00000861086838366314	43.35734782212890000000						
0.00000756011197007786	60.38095184837140000000	0.00000795033863100220	70.90951717409310000000	0.00000865691580817470	44.04964391794070000000						
0.00000760032533162082	62.99443028052840000000	0.00000799262766627349	71.91145823552060000000	0.00000870296323268627	44.73921008226350000000						
0.00000764053869316379	65.98341942934740000000	0.00000803491670154477	72.84082230364710000000	0.00000874901065719784	45.41397746016340000000						
0.00000768075205470676	68.33453140523080000000	0.00000807720573681606	72.87840828838560000000	0.00000879505808170941	46.08874483806330000000						
0.00000772096541624973	70.98254802210500000000	0.00000811949477208735	71.09221019523450000000	0.00000884110550622097	46.76351221596320000000						
0.00000776117877779270	75.93734561659330000000	0.00000816178380735864	68.22401889596880000000	0.00000888715293073254	47.43827959386310000000						
0.00000780139213933566	81.29355439192710000000	0.00000820407284262993	65.23589610457840000000	0.00000893320035524411	47.49437863735510000000						
0.00000784160550087863	84.31566531082440000000	0.00000824636187790122	64.07649435786560000000	0.00000897924777975568	46.98194634042140000000						
0.00000788181886242160	83.65567868555690000000	0.00000828865091317250	63.99877134009450000000	0.00000902529520426724	46.69595225264380000000						
0.00000792203222396457	82.32663798596320000000	0.00000833093994844379	66.79596214097930000000	0.00000907134262877881	47.13734910546280000000						
0.00000796224558550754	82.65987140427810000000	0.00000837322898371508	71.64635683506210000000	0.00000911739005329038	47.20927025502910000000						
0.00000800245894705050	82.95984148890570000000	0.00000841551801898637	74.82254200256720000000	0.00000916343747780195	47.64891387195120000000						
0.00000804267230859347	81.56301371002950000000	0.00000845780705425766	75.93550733358770000000	0.00000920948490231351	48.33652609413060000000						
0.00000808288567013644	78.16543616984230000000	0.00000850009608952895	74.04051209403000000000	0.00000925553232682508	48.68469280148570000000						
0.00000812309903167941	74.84922988334460000000	0.00000854238512480023	71.13024980630410000000	0.00000930157975133665	49.00000000000000000000						
0.00000816331239322238	73.90929562610510000000	0.00000858467416007152	69.93708366917560000000	0.00000934762717584821	49.15054280855490000000						
0.00000820352575476535	74.62663730099610000000	0.00000862696319534281	68.98304525149300000000	0.00000939367460035978	49.32398929544320000000						
0.00000824373911630831	74.98298012786810000000	0.00000866925223061410	68.91991626706900000000	0.00000943972202487135	48.58651733398440000000						
0.00000828395247785128	75.74270496678300000000	0.00000871154126588539	67.96747246766700000000	0.00000948576944938292	48.20523368902260000000						
0.00000832416583939425	78.22316430427860000000	0.00000875383030115668	66.95754388662480000000	0.00000953181687389448	47.66499440262950000000						
0.00000836437920093722	82.02144840116680000000	0.00000879611933642796	66.04628639972560000000	0.00000957786429840605	46.92191063376240000000						
0.00000840459256248019	85.36231591795120000000	0.00000883840837169925	66.00000000000000000000	0.00000962391172291762	47.01633472877110000000						
0.00000844480592402315	85.41680577714730000000	0.00000888069740697054	66.95222052549700000000	0.00000966995914742919	47.06691770796360000000						
0.00000848501928556612	83.52809422434630000000	0.00000892298644224183	67.95416158692450000000	0.00000971600657194075	47.87776580267470000000						
0.00000852523264710909	82.11893391672010000000	0.00000896527547751312	68.82607615860490000000	0.00000976205399645232	49.91538328357640000000						
0.00000856544600865206	81.73083625204080000000	0.00000900756451278440	68.85601611015120000000	0.00000980810142096389	51.26552163100830000000						
0.00000860565937019503	78.85482566027570000000	0.00000904985354805569	69.66212312299960000000	0.00000985414884547546	52.57261304157540000000						
0.00000864587273173800	73.31783478933020000000	0.00000909214258332698	70.64200797447790000000	0.00000990019626998702	54.75350387677920000000						
0.00000868608609328096	67.33606749200250000000	0.00000913443161859827	71.62797399667600000000	0.00000994624369449859	55.98185878846700000000						
0.00000872629945482393	63.45885698644870000000	0.00000917672065386956	71.64813206338480000000	0.00000999229111901016	56.00000000000000000000						
0.00000876651281636690	62.06856646001690000000	0.00000921900968914085	69.69665899032200000000	0.00001003833854352170	55.09661828017820000000						
0.00000880672617790987	64.94330946790520000000	0.00000926129872441213	68.83258416713530000000	0.00001008438596803330	52.40757044350230000000						
0.00000884693953945284	71.33519421420900000000	0.00000930358775968342	68.80010347284820000000	0.00001013043339254490	49.49588651239160000000						
0.00000888715290099580	76.89679003752970000000	0.00000934587679495471	70.73926035563150000000	0.00001017648081705640	47.07205396158290000000						
0.00000892736626253877	79.54499674791490000000	0.00000938816583022600	71.75964169624520000000	0.00001022252824156800	44.57310053465680000000						
0.00000896757962408174	80.00000000000000000000	0.00000943045486549729	74.48969185458030000000	0.00001026857566607960	41.85254473802510000000						
0.00000900779298562471	79.23870354271380000000	0.00000947274390076858	75.96984116560920000000	0.00001031462309059110	38.68426625321550000000						
0.00000904800634716768	79.12464034092120000000	0.00000951503293603986	76.98133644690880000000	0.00001036067051510270	34.88727578884210000000						
